user_id,abstract_words,count,ranking
00cba334616808164b675a5477f4dc4d,functional,6,3
00cba334616808164b675a5477f4dc4d,type,6,4
00cba334616808164b675a5477f4dc4d,proof,6,5
00cba334616808164b675a5477f4dc4d,code,6,6
00cba334616808164b675a5477f4dc4d,programming,5,7
00cba334616808164b675a5477f4dc4d,small,5,8
00cba334616808164b675a5477f4dc4d,calculus,5,9
00cba334616808164b675a5477f4dc4d,xml,5,10
00d7fc9598cfb535187b9f4e39f79330,signaling,19,1
00d7fc9598cfb535187b9f4e39f79330,cardiac,11,2
00d7fc9598cfb535187b9f4e39f79330,model,11,3
00d7fc9598cfb535187b9f4e39f79330,information,10,4
00d7fc9598cfb535187b9f4e39f79330,models,10,5
00d7fc9598cfb535187b9f4e39f79330,cell,9,6
00d7fc9598cfb535187b9f4e39f79330,phosphorylation,9,7
00d7fc9598cfb535187b9f4e39f79330,molecular,9,8
00d7fc9598cfb535187b9f4e39f79330,pka,8,9
00d7fc9598cfb535187b9f4e39f79330,parameters,8,10
00f313afcd8a7ee2bf0110c51355e98b,attention,16,1
00f313afcd8a7ee2bf0110c51355e98b,tagging,14,2
00f313afcd8a7ee2bf0110c51355e98b,computer,14,3
00f313afcd8a7ee2bf0110c51355e98b,social,13,4
00f313afcd8a7ee2bf0110c51355e98b,work,13,5
00f313afcd8a7ee2bf0110c51355e98b,activity,11,6
00f313afcd8a7ee2bf0110c51355e98b,data,10,7
00f313afcd8a7ee2bf0110c51355e98b,users,9,8
00f313afcd8a7ee2bf0110c51355e98b,reward,8,9
00f313afcd8a7ee2bf0110c51355e98b,annotation,8,10
00f7790e2aa8724b8f24c34c9e9389c3,web,18,1
00f7790e2aa8724b8f24c34c9e9389c3,analysis,13,2
00f7790e2aa8724b8f24c34c9e9389c3,applications,11,3
00f7790e2aa8724b8f24c34c9e9389c3,security,9,4
00f7790e2aa8724b8f24c34c9e9389c3,techniques,9,5
00f7790e2aa8724b8f24c34c9e9389c3,vulnerabilities,9,6
00f7790e2aa8724b8f24c34c9e9389c3,application,9,7
00f7790e2aa8724b8f24c34c9e9389c3,data,8,8
00f7790e2aa8724b8f24c34c9e9389c3,programs,7,9
00f7790e2aa8724b8f24c34c9e9389c3,paper,7,10
011f0d40f5ecfba63bbf85f8d33613a4,representations,9,1
011f0d40f5ecfba63bbf85f8d33613a4,chomsky,8,2
011f0d40f5ecfba63bbf85f8d33613a4,information,8,3
011f0d40f5ecfba63bbf85f8d33613a4,thinking,8,4
011f0d40f5ecfba63bbf85f8d33613a4,exercises,7,5
011f0d40f5ecfba63bbf85f8d33613a4,students,7,6
011f0d40f5ecfba63bbf85f8d33613a4,learning,6,7
011f0d40f5ecfba63bbf85f8d33613a4,diagrammatic,6,8
011f0d40f5ecfba63bbf85f8d33613a4,linguistics,6,9
011f0d40f5ecfba63bbf85f8d33613a4,sentential,5,10
011fde3f4e0f1a5dd5399b34eb2a826b,twitter,98,1
011fde3f4e0f1a5dd5399b34eb2a826b,visualization,59,2
011fde3f4e0f1a5dd5399b34eb2a826b,information,38,3
011fde3f4e0f1a5dd5399b34eb2a826b,data,30,4
011fde3f4e0f1a5dd5399b34eb2a826b,users,29,5
011fde3f4e0f1a5dd5399b34eb2a826b,analysis,26,6
011fde3f4e0f1a5dd5399b34eb2a826b,social,23,7
011fde3f4e0f1a5dd5399b34eb2a826b,paper,21,8
011fde3f4e0f1a5dd5399b34eb2a826b,user,19,9
011fde3f4e0f1a5dd5399b34eb2a826b,research,19,10
01358db9c8eb680866616509f4776fa0,data,727,1
01358db9c8eb680866616509f4776fa0,analysis,407,2
01358db9c8eb680866616509f4776fa0,gene,373,3
01358db9c8eb680866616509f4776fa0,sequence,330,4
01358db9c8eb680866616509f4776fa0,results,306,5
01358db9c8eb680866616509f4776fa0,methods,281,6
01358db9c8eb680866616509f4776fa0,based,276,7
01358db9c8eb680866616509f4776fa0,genes,262,8
01358db9c8eb680866616509f4776fa0,alignment,258,9
01358db9c8eb680866616509f4776fa0,genome,255,10
013a80b1d1c0330841e652621dfa3b93,similarity,44,1
013a80b1d1c0330841e652621dfa3b93,gene,31,2
013a80b1d1c0330841e652621dfa3b93,semantic,26,3
013a80b1d1c0330841e652621dfa3b93,terms,19,4
013a80b1d1c0330841e652621dfa3b93,annotation,16,5
013a80b1d1c0330841e652621dfa3b93,measure,15,6
013a80b1d1c0330841e652621dfa3b93,data,14,7
013a80b1d1c0330841e652621dfa3b93,expression,12,8
013a80b1d1c0330841e652621dfa3b93,ontology,12,9
013a80b1d1c0330841e652621dfa3b93,products,11,10
0144a7075a530a3738d341b06229ab4c,network,62,1
0144a7075a530a3738d341b06229ab4c,networks,60,2
0144a7075a530a3738d341b06229ab4c,jamming,51,3
0144a7075a530a3738d341b06229ab4c,wireless,43,4
0144a7075a530a3738d341b06229ab4c,sensor,43,5
0144a7075a530a3738d341b06229ab4c,security,42,6
0144a7075a530a3738d341b06229ab4c,attack,37,7
0144a7075a530a3738d341b06229ab4c,attacks,31,8
0144a7075a530a3738d341b06229ab4c,routing,30,9
0144a7075a530a3738d341b06229ab4c,nodes,29,10
018d13dceaf74ab6de2ea2900f6e1cae,nonlinear,33,1
018d13dceaf74ab6de2ea2900f6e1cae,equations,27,2
018d13dceaf74ab6de2ea2900f6e1cae,optical,26,3
018d13dceaf74ab6de2ea2900f6e1cae,wave,21,4
018d13dceaf74ab6de2ea2900f6e1cae,time,20,5
018d13dceaf74ab6de2ea2900f6e1cae,medium,20,6
018d13dceaf74ab6de2ea2900f6e1cae,energy,19,7
018d13dceaf74ab6de2ea2900f6e1cae,field,19,8
018d13dceaf74ab6de2ea2900f6e1cae,propagation,17,9
018d13dceaf74ab6de2ea2900f6e1cae,pulse,17,10
01b58f76ec060b708d73442d379f2e53,classifier,3,1
01b58f76ec060b708d73442d379f2e53,set,3,2
01b58f76ec060b708d73442d379f2e53,samples,2,3
01b58f76ec060b708d73442d379f2e53,training,2,4
01b58f76ec060b708d73442d379f2e53,microarray,2,5
01b58f76ec060b708d73442d379f2e53,studies,1,6
01b58f76ec060b708d73442d379f2e53,expression,1,7
01b58f76ec060b708d73442d379f2e53,high,1,8
01b58f76ec060b708d73442d379f2e53,common,1,9
01b58f76ec060b708d73442d379f2e53,question,1,10
01ba70dda75998f7fa8aebabcb7b07e4,market,7,1
01ba70dda75998f7fa8aebabcb7b07e4,statistical,6,2
01ba70dda75998f7fa8aebabcb7b07e4,properties,5,3
01ba70dda75998f7fa8aebabcb7b07e4,microstructure,4,4
01ba70dda75998f7fa8aebabcb7b07e4,price,4,5
01ba70dda75998f7fa8aebabcb7b07e4,models,4,6
01ba70dda75998f7fa8aebabcb7b07e4,auctions,4,7
01ba70dda75998f7fa8aebabcb7b07e4,starting,4,8
01ba70dda75998f7fa8aebabcb7b07e4,issues,3,9
01ba70dda75998f7fa8aebabcb7b07e4,problems,3,10
01caefc3221a63950bce5998d74a0def,credibility,10,1
01caefc3221a63950bce5998d74a0def,data,9,2
01caefc3221a63950bce5998d74a0def,information,9,3
01caefc3221a63950bce5998d74a0def,visant,5,4
01caefc3221a63950bce5998d74a0def,diffusion,5,5
01caefc3221a63950bce5998d74a0def,research,4,6
01caefc3221a63950bce5998d74a0def,source,4,7
01caefc3221a63950bce5998d74a0def,including,3,8
01caefc3221a63950bce5998d74a0def,features,3,9
01caefc3221a63950bce5998d74a0def,based,3,10
01d3505f955bd0b8c6c8ee5afd7b18fd,environment,8,1
01d3505f955bd0b8c6c8ee5afd7b18fd,species,8,2
01d3505f955bd0b8c6c8ee5afd7b18fd,schemes,7,3
01d3505f955bd0b8c6c8ee5afd7b18fd,agri,7,4
01d3505f955bd0b8c6c8ee5afd7b18fd,biodiversity,7,5
01d3505f955bd0b8c6c8ee5afd7b18fd,effects,5,6
01d3505f955bd0b8c6c8ee5afd7b18fd,landscapes,5,7
01d3505f955bd0b8c6c8ee5afd7b18fd,forest,5,8
01d3505f955bd0b8c6c8ee5afd7b18fd,logged,5,9
01d3505f955bd0b8c6c8ee5afd7b18fd,local,5,10
01e017761042e4bc153d5efe8ff976d6,set,1,1
01e017761042e4bc153d5efe8ff976d6,computing,1,2
01e017761042e4bc153d5efe8ff976d6,refers,1,3
01e017761042e4bc153d5efe8ff976d6,language,1,4
01e017761042e4bc153d5efe8ff976d6,systems,1,5
01e017761042e4bc153d5efe8ff976d6,web,1,6
01e017761042e4bc153d5efe8ff976d6,centered,1,7
01e017761042e4bc153d5efe8ff976d6,student,1,8
01e017761042e4bc153d5efe8ff976d6,initiate,1,9
01e017761042e4bc153d5efe8ff976d6,evolve,1,10
01f1486686d06a5dbd83c3a5638b4559,gang,7,1
01f1486686d06a5dbd83c3a5638b4559,prison,6,2
01f1486686d06a5dbd83c3a5638b4559,misconduct,4,3
01f1486686d06a5dbd83c3a5638b4559,prisons,3,4
01f1486686d06a5dbd83c3a5638b4559,gangs,3,5
01f1486686d06a5dbd83c3a5638b4559,threat,3,6
01f1486686d06a5dbd83c3a5638b4559,measure,2,7
01f1486686d06a5dbd83c3a5638b4559,research,2,8
01f1486686d06a5dbd83c3a5638b4559,violence,2,9
01f1486686d06a5dbd83c3a5638b4559,members,2,10
020a88764ed7c8e546654f24c5b3c2e3,turbulence,3,1
020a88764ed7c8e546654f24c5b3c2e3,problem,1,2
020a88764ed7c8e546654f24c5b3c2e3,predictions,1,3
020a88764ed7c8e546654f24c5b3c2e3,energy,1,4
020a88764ed7c8e546654f24c5b3c2e3,turbulent,1,5
020a88764ed7c8e546654f24c5b3c2e3,present,1,6
020a88764ed7c8e546654f24c5b3c2e3,reviews,1,7
020a88764ed7c8e546654f24c5b3c2e3,making,1,8
020a88764ed7c8e546654f24c5b3c2e3,quantities,1,9
020a88764ed7c8e546654f24c5b3c2e3,paper,1,10
02270aec7260ae87cba915d2773d120a,optical,43,1
02270aec7260ae87cba915d2773d120a,surface,30,2
02270aec7260ae87cba915d2773d120a,light,28,3
02270aec7260ae87cba915d2773d120a,plasmon,23,4
02270aec7260ae87cba915d2773d120a,field,18,5
02270aec7260ae87cba915d2773d120a,waveguide,16,6
02270aec7260ae87cba915d2773d120a,plasmonic,15,7
02270aec7260ae87cba915d2773d120a,metal,13,8
02270aec7260ae87cba915d2773d120a,mode,12,9
02270aec7260ae87cba915d2773d120a,coupling,12,10
024bfa67f01f87884a9cedb9d18f583e,problem,40,1
024bfa67f01f87884a9cedb9d18f583e,random,39,2
024bfa67f01f87884a9cedb9d18f583e,graph,37,3
024bfa67f01f87884a9cedb9d18f583e,algorithm,31,4
024bfa67f01f87884a9cedb9d18f583e,problems,28,5
024bfa67f01f87884a9cedb9d18f583e,number,24,6
024bfa67f01f87884a9cedb9d18f583e,time,24,7
024bfa67f01f87884a9cedb9d18f583e,vertices,23,8
024bfa67f01f87884a9cedb9d18f583e,convex,21,9
024bfa67f01f87884a9cedb9d18f583e,results,21,10
02703d81746a08a954ba1a2474c0c250,correlation,5,1
02703d81746a08a954ba1a2474c0c250,market,3,2
02703d81746a08a954ba1a2474c0c250,volatility,2,3
02703d81746a08a954ba1a2474c0c250,extreme,2,4
02703d81746a08a954ba1a2474c0c250,increases,2,5
02703d81746a08a954ba1a2474c0c250,distribution,2,6
02703d81746a08a954ba1a2474c0c250,tail,2,7
02703d81746a08a954ba1a2474c0c250,multivariate,2,8
02703d81746a08a954ba1a2474c0c250,hypothesis,2,9
02703d81746a08a954ba1a2474c0c250,markets,2,10
027c434cf7794479f1192838a9b4e08f,metabolic,666,1
027c434cf7794479f1192838a9b4e08f,network,573,2
027c434cf7794479f1192838a9b4e08f,networks,449,3
027c434cf7794479f1192838a9b4e08f,model,389,4
027c434cf7794479f1192838a9b4e08f,data,355,5
027c434cf7794479f1192838a9b4e08f,analysis,334,6
027c434cf7794479f1192838a9b4e08f,gene,327,7
027c434cf7794479f1192838a9b4e08f,models,267,8
027c434cf7794479f1192838a9b4e08f,scale,263,9
027c434cf7794479f1192838a9b4e08f,genome,263,10
029160acb285847e1481446914eab0fb,learning,64,1
029160acb285847e1481446914eab0fb,models,47,2
029160acb285847e1481446914eab0fb,data,45,3
029160acb285847e1481446914eab0fb,theory,40,4
029160acb285847e1481446914eab0fb,algorithm,34,5
029160acb285847e1481446914eab0fb,model,31,6
029160acb285847e1481446914eab0fb,methods,31,7
029160acb285847e1481446914eab0fb,statistical,30,8
029160acb285847e1481446914eab0fb,based,26,9
029160acb285847e1481446914eab0fb,problems,23,10
02937ddf84523bb87fcbb4f1906082dd,information,34,1
02937ddf84523bb87fcbb4f1906082dd,oa,22,2
02937ddf84523bb87fcbb4f1906082dd,search,20,3
02937ddf84523bb87fcbb4f1906082dd,research,19,4
02937ddf84523bb87fcbb4f1906082dd,access,17,5
02937ddf84523bb87fcbb4f1906082dd,journals,16,6
02937ddf84523bb87fcbb4f1906082dd,analysis,16,7
02937ddf84523bb87fcbb4f1906082dd,data,14,8
02937ddf84523bb87fcbb4f1906082dd,behavior,14,9
02937ddf84523bb87fcbb4f1906082dd,studies,13,10
02a04bdd514103814534a593d5e2daa1,protein,31,1
02a04bdd514103814534a593d5e2daa1,proteins,27,2
02a04bdd514103814534a593d5e2daa1,sequence,23,3
02a04bdd514103814534a593d5e2daa1,structure,22,4
02a04bdd514103814534a593d5e2daa1,coiled,22,5
02a04bdd514103814534a593d5e2daa1,structural,18,6
02a04bdd514103814534a593d5e2daa1,helix,17,7
02a04bdd514103814534a593d5e2daa1,amino,15,8
02a04bdd514103814534a593d5e2daa1,structures,15,9
02a04bdd514103814534a593d5e2daa1,interactions,15,10
02af38e63b59b60dbd6596e53b861ae1,computational,2,1
02af38e63b59b60dbd6596e53b861ae1,research,2,2
02af38e63b59b60dbd6596e53b861ae1,problems,2,3
02af38e63b59b60dbd6596e53b861ae1,tools,2,4
02af38e63b59b60dbd6596e53b861ae1,internet,1,5
02af38e63b59b60dbd6596e53b861ae1,balance,1,6
02af38e63b59b60dbd6596e53b861ae1,involve,1,7
02af38e63b59b60dbd6596e53b861ae1,algorithms,1,8
02af38e63b59b60dbd6596e53b861ae1,providing,1,9
02af38e63b59b60dbd6596e53b861ae1,databases,1,10
02df66f0cdd9a27ee3a7919c4ee65eb0,web,19,1
02df66f0cdd9a27ee3a7919c4ee65eb0,service,18,2
02df66f0cdd9a27ee3a7919c4ee65eb0,services,17,3
02df66f0cdd9a27ee3a7919c4ee65eb0,systems,13,4
02df66f0cdd9a27ee3a7919c4ee65eb0,management,13,5
02df66f0cdd9a27ee3a7919c4ee65eb0,framework,10,6
02df66f0cdd9a27ee3a7919c4ee65eb0,sla,9,7
02df66f0cdd9a27ee3a7919c4ee65eb0,based,9,8
02df66f0cdd9a27ee3a7919c4ee65eb0,applications,8,9
02df66f0cdd9a27ee3a7919c4ee65eb0,behaviour,7,10
02dfab9af03935da0c8c35869941d585,brain,175,1
02dfab9af03935da0c8c35869941d585,visual,156,2
02dfab9af03935da0c8c35869941d585,information,138,3
02dfab9af03935da0c8c35869941d585,activity,134,4
02dfab9af03935da0c8c35869941d585,neurons,124,5
02dfab9af03935da0c8c35869941d585,semantic,109,6
02dfab9af03935da0c8c35869941d585,reward,105,7
02dfab9af03935da0c8c35869941d585,cortex,104,8
02dfab9af03935da0c8c35869941d585,dopamine,103,9
02dfab9af03935da0c8c35869941d585,patients,103,10
02e393df37377898943d9fd88b3dd448,organic,16,1
02e393df37377898943d9fd88b3dd448,pressure,10,2
02e393df37377898943d9fd88b3dd448,skin,9,3
02e393df37377898943d9fd88b3dd448,polymer,9,4
02e393df37377898943d9fd88b3dd448,sensors,8,5
02e393df37377898943d9fd88b3dd448,large,8,6
02e393df37377898943d9fd88b3dd448,electronics,7,7
02e393df37377898943d9fd88b3dd448,printing,7,8
02e393df37377898943d9fd88b3dd448,area,7,9
02e393df37377898943d9fd88b3dd448,nm,6,10
02f526f988a47ff221bcbe5f02ab7334,group,19,1
02f526f988a47ff221bcbe5f02ab7334,individuals,16,2
02f526f988a47ff221bcbe5f02ab7334,networks,13,3
02f526f988a47ff221bcbe5f02ab7334,groups,12,4
02f526f988a47ff221bcbe5f02ab7334,information,9,5
02f526f988a47ff221bcbe5f02ab7334,small,8,6
02f526f988a47ff221bcbe5f02ab7334,animal,7,7
02f526f988a47ff221bcbe5f02ab7334,collective,7,8
02f526f988a47ff221bcbe5f02ab7334,acs,6,9
02f526f988a47ff221bcbe5f02ab7334,model,6,10
0323366100721d8dbc82ff0502313f9f,races,20,1
0323366100721d8dbc82ff0502313f9f,race,8,2
0323366100721d8dbc82ff0502313f9f,data,7,3
0323366100721d8dbc82ff0502313f9f,programs,6,4
0323366100721d8dbc82ff0502313f9f,general,5,5
0323366100721d8dbc82ff0502313f9f,detection,4,6
0323366100721d8dbc82ff0502313f9f,apparent,4,7
0323366100721d8dbc82ff0502313f9f,nets,4,8
0323366100721d8dbc82ff0502313f9f,debugging,4,9
0323366100721d8dbc82ff0502313f9f,history,3,10
034305fe784741c3d68b4694a2ead97a,problems,8,1
034305fe784741c3d68b4694a2ead97a,lca,7,2
034305fe784741c3d68b4694a2ead97a,energy,7,3
034305fe784741c3d68b4694a2ead97a,life,6,4
034305fe784741c3d68b4694a2ead97a,cycle,6,5
034305fe784741c3d68b4694a2ead97a,policies,6,6
034305fe784741c3d68b4694a2ead97a,efficiency,6,7
034305fe784741c3d68b4694a2ead97a,policy,6,8
034305fe784741c3d68b4694a2ead97a,phases,5,9
034305fe784741c3d68b4694a2ead97a,definition,5,10
0348187d8162ea456acb3743da7a45e5,tea,11,1
0348187d8162ea456acb3743da7a45e5,milk,9,2
0348187d8162ea456acb3743da7a45e5,effects,8,3
0348187d8162ea456acb3743da7a45e5,language,7,4
0348187d8162ea456acb3743da7a45e5,grammar,5,5
0348187d8162ea456acb3743da7a45e5,results,4,6
0348187d8162ea456acb3743da7a45e5,written,4,7
0348187d8162ea456acb3743da7a45e5,lexical,3,8
0348187d8162ea456acb3743da7a45e5,text,3,9
0348187d8162ea456acb3743da7a45e5,rings,3,10
035032ee1910a3025c72e70890a6cf1b,software,28,1
035032ee1910a3025c72e70890a6cf1b,quality,25,2
035032ee1910a3025c72e70890a6cf1b,models,10,3
035032ee1910a3025c72e70890a6cf1b,defects,6,4
035032ee1910a3025c72e70890a6cf1b,product,6,5
035032ee1910a3025c72e70890a6cf1b,prediction,5,6
035032ee1910a3025c72e70890a6cf1b,defect,5,7
035032ee1910a3025c72e70890a6cf1b,characteristics,5,8
035032ee1910a3025c72e70890a6cf1b,level,4,9
035032ee1910a3025c72e70890a6cf1b,model,4,10
035351fd921b763ddf492ff0d1c40f39,cells,8,1
035351fd921b763ddf492ff0d1c40f39,deinococcus,7,2
035351fd921b763ddf492ff0d1c40f39,bacteria,6,3
035351fd921b763ddf492ff0d1c40f39,resistance,6,4
035351fd921b763ddf492ff0d1c40f39,es,5,5
035351fd921b763ddf492ff0d1c40f39,genome,5,6
035351fd921b763ddf492ff0d1c40f39,bacterial,5,7
035351fd921b763ddf492ff0d1c40f39,proteins,5,8
035351fd921b763ddf492ff0d1c40f39,radiation,5,9
035351fd921b763ddf492ff0d1c40f39,cancer,5,10
038a23f0c8d10cf65b0cbe9c2287ef04,turn,21,1
038a23f0c8d10cf65b0cbe9c2287ef04,taking,16,2
038a23f0c8d10cf65b0cbe9c2287ef04,pronunciation,12,3
038a23f0c8d10cf65b0cbe9c2287ef04,paper,10,4
038a23f0c8d10cf65b0cbe9c2287ef04,dialog,10,5
038a23f0c8d10cf65b0cbe9c2287ef04,speech,9,6
038a23f0c8d10cf65b0cbe9c2287ef04,information,8,7
038a23f0c8d10cf65b0cbe9c2287ef04,behavior,8,8
038a23f0c8d10cf65b0cbe9c2287ef04,conversation,7,9
038a23f0c8d10cf65b0cbe9c2287ef04,model,7,10
03951b5bd08b59f69de6b6bc991c53c6,water,48,1
03951b5bd08b59f69de6b6bc991c53c6,model,35,2
03951b5bd08b59f69de6b6bc991c53c6,liquid,28,3
03951b5bd08b59f69de6b6bc991c53c6,density,24,4
03951b5bd08b59f69de6b6bc991c53c6,phase,24,5
03951b5bd08b59f69de6b6bc991c53c6,temperature,20,6
03951b5bd08b59f69de6b6bc991c53c6,results,17,7
03951b5bd08b59f69de6b6bc991c53c6,equilibrium,16,8
