user_id,abstract_words,count,ranking
00c43adf659ae9f6dd669c99ff725e3a,information,3,2
00c43adf659ae9f6dd669c99ff725e3a,vos,3,3
00c43adf659ae9f6dd669c99ff725e3a,team,3,4
00c43adf659ae9f6dd669c99ff725e3a,needed,3,5
00c43adf659ae9f6dd669c99ff725e3a,trust,2,6
00c43adf659ae9f6dd669c99ff725e3a,experience,2,7
00c43adf659ae9f6dd669c99ff725e3a,inter,2,8
00c43adf659ae9f6dd669c99ff725e3a,university,2,9
00c43adf659ae9f6dd669c99ff725e3a,teams,2,10
00d4a5aa1c834f72afd213e7031157d7,dementia,61,1
00d4a5aa1c834f72afd213e7031157d7,brain,58,2
00d4a5aa1c834f72afd213e7031157d7,connectivity,38,3
00d4a5aa1c834f72afd213e7031157d7,functional,38,4
00d4a5aa1c834f72afd213e7031157d7,network,36,5
00d4a5aa1c834f72afd213e7031157d7,frontotemporal,35,6
00d4a5aa1c834f72afd213e7031157d7,clinical,34,7
00d4a5aa1c834f72afd213e7031157d7,imaging,34,8
00d4a5aa1c834f72afd213e7031157d7,disease,31,9
00d4a5aa1c834f72afd213e7031157d7,data,26,10
00df9406cbab4575e41c2c0e64be26cb,food,32,1
00df9406cbab4575e41c2c0e64be26cb,history,24,2
00df9406cbab4575e41c2c0e64be26cb,world,14,3
00df9406cbab4575e41c2c0e64be26cb,japanese,13,4
00df9406cbab4575e41c2c0e64be26cb,japan,10,5
00df9406cbab4575e41c2c0e64be26cb,culture,8,6
00df9406cbab4575e41c2c0e64be26cb,human,8,7
00df9406cbab4575e41c2c0e64be26cb,chapters,8,8
00df9406cbab4575e41c2c0e64be26cb,cuisine,7,9
00df9406cbab4575e41c2c0e64be26cb,issues,7,10
00e6e2c361f477e1c9e0cf7e1ed2b54b,image,265,1
00e6e2c361f477e1c9e0cf7e1ed2b54b,based,166,2
00e6e2c361f477e1c9e0cf7e1ed2b54b,algorithm,161,3
00e6e2c361f477e1c9e0cf7e1ed2b54b,images,151,4
00e6e2c361f477e1c9e0cf7e1ed2b54b,methods,139,5
00e6e2c361f477e1c9e0cf7e1ed2b54b,data,137,6
00e6e2c361f477e1c9e0cf7e1ed2b54b,algorithms,129,7
00e6e2c361f477e1c9e0cf7e1ed2b54b,method,120,8
00e6e2c361f477e1c9e0cf7e1ed2b54b,paper,105,9
00e6e2c361f477e1c9e0cf7e1ed2b54b,surface,105,10
012c2bc2d01526d6a468432654804cb8,economic,16,1
012c2bc2d01526d6a468432654804cb8,sociology,12,2
012c2bc2d01526d6a468432654804cb8,sociologists,6,3
012c2bc2d01526d6a468432654804cb8,economists,5,4
012c2bc2d01526d6a468432654804cb8,life,4,5
012c2bc2d01526d6a468432654804cb8,tradition,3,6
012c2bc2d01526d6a468432654804cb8,approach,3,7
012c2bc2d01526d6a468432654804cb8,international,3,8
012c2bc2d01526d6a468432654804cb8,economics,2,9
012c2bc2d01526d6a468432654804cb8,history,2,10
01585af74cf19087e4c77fced71c1461,finite,4,1
01585af74cf19087e4c77fced71c1461,theory,3,2
01585af74cf19087e4c77fced71c1461,algebras,2,3
01585af74cf19087e4c77fced71c1461,automata,2,4
01585af74cf19087e4c77fced71c1461,theorems,2,5
01585af74cf19087e4c77fced71c1461,generalization,2,6
01585af74cf19087e4c77fced71c1461,generalized,1,7
01585af74cf19087e4c77fced71c1461,sets,1,8
01585af74cf19087e4c77fced71c1461,proved,1,9
01585af74cf19087e4c77fced71c1461,concepts,1,10
016c79589590da4b8669f7ebd8bb3c52,data,81,1
016c79589590da4b8669f7ebd8bb3c52,gene,69,2
016c79589590da4b8669f7ebd8bb3c52,genes,58,3
016c79589590da4b8669f7ebd8bb3c52,analysis,48,4
016c79589590da4b8669f7ebd8bb3c52,genome,43,5
016c79589590da4b8669f7ebd8bb3c52,sequencing,43,6
016c79589590da4b8669f7ebd8bb3c52,methods,39,7
016c79589590da4b8669f7ebd8bb3c52,expression,39,8
016c79589590da4b8669f7ebd8bb3c52,human,29,9
016c79589590da4b8669f7ebd8bb3c52,number,28,10
0171b59c1715b18e9ca8d0cf692d43eb,peer,30,1
0171b59c1715b18e9ca8d0cf692d43eb,networks,22,2
0171b59c1715b18e9ca8d0cf692d43eb,social,19,3
0171b59c1715b18e9ca8d0cf692d43eb,data,18,4
0171b59c1715b18e9ca8d0cf692d43eb,nodes,16,5
0171b59c1715b18e9ca8d0cf692d43eb,network,12,6
0171b59c1715b18e9ca8d0cf692d43eb,trust,11,7
0171b59c1715b18e9ca8d0cf692d43eb,paper,9,8
0171b59c1715b18e9ca8d0cf692d43eb,content,8,9
0171b59c1715b18e9ca8d0cf692d43eb,based,7,10
017dda363d10a1535364715124e8d45e,data,18,1
017dda363d10a1535364715124e8d45e,reality,13,2
017dda363d10a1535364715124e8d45e,analysis,12,3
017dda363d10a1535364715124e8d45e,virtual,11,4
017dda363d10a1535364715124e8d45e,augmented,10,5
017dda363d10a1535364715124e8d45e,presence,10,6
017dda363d10a1535364715124e8d45e,dimensional,10,7
017dda363d10a1535364715124e8d45e,based,9,8
017dda363d10a1535364715124e8d45e,paper,9,9
017dda363d10a1535364715124e8d45e,book,9,10
0185a4787b583ab9761a4ec42b883ae9,iron,75,1
0185a4787b583ab9761a4ec42b883ae9,systems,66,2
0185a4787b583ab9761a4ec42b883ae9,models,58,3
0185a4787b583ab9761a4ec42b883ae9,model,57,4
0185a4787b583ab9761a4ec42b883ae9,networks,50,5
0185a4787b583ab9761a4ec42b883ae9,cell,49,6
0185a4787b583ab9761a4ec42b883ae9,biology,42,7
0185a4787b583ab9761a4ec42b883ae9,data,38,8
0185a4787b583ab9761a4ec42b883ae9,analysis,36,9
0185a4787b583ab9761a4ec42b883ae9,network,36,10
019c5352879aff3d7e9121cf20b1937c,ontologies,68,1
019c5352879aff3d7e9121cf20b1937c,ontology,54,2
019c5352879aff3d7e9121cf20b1937c,information,48,3
019c5352879aff3d7e9121cf20b1937c,biological,47,4
019c5352879aff3d7e9121cf20b1937c,data,35,5
019c5352879aff3d7e9121cf20b1937c,knowledge,30,6
019c5352879aff3d7e9121cf20b1937c,biomedical,29,7
019c5352879aff3d7e9121cf20b1937c,gene,28,8
019c5352879aff3d7e9121cf20b1937c,biology,22,9
019c5352879aff3d7e9121cf20b1937c,based,21,10
01c34c6cd8d26c089a59b5af726bb904,financial,34,1
01c34c6cd8d26c089a59b5af726bb904,book,33,2
01c34c6cd8d26c089a59b5af726bb904,market,29,3
01c34c6cd8d26c089a59b5af726bb904,theory,25,4
01c34c6cd8d26c089a59b5af726bb904,models,21,5
01c34c6cd8d26c089a59b5af726bb904,risk,20,6
01c34c6cd8d26c089a59b5af726bb904,time,20,7
01c34c6cd8d26c089a59b5af726bb904,methods,19,8
01c34c6cd8d26c089a59b5af726bb904,data,18,9
01c34c6cd8d26c089a59b5af726bb904,edition,15,10
01cfb04e4246e43c2a7e9f4203beaa10,estimation,4,1
01cfb04e4246e43c2a7e9f4203beaa10,data,4,2
01cfb04e4246e43c2a7e9f4203beaa10,pose,4,3
01cfb04e4246e43c2a7e9f4203beaa10,perspective,3,4
01cfb04e4246e43c2a7e9f4203beaa10,projection,3,5
01cfb04e4246e43c2a7e9f4203beaa10,technique,2,6
01cfb04e4246e43c2a7e9f4203beaa10,robust,2,7
01cfb04e4246e43c2a7e9f4203beaa10,point,2,8
01cfb04e4246e43c2a7e9f4203beaa10,problem,2,9
01cfb04e4246e43c2a7e9f4203beaa10,noise,2,10
01da2c8779df287a56ab3ff28bb65e46,grid,23,1
01da2c8779df287a56ab3ff28bb65e46,power,22,2
01da2c8779df287a56ab3ff28bb65e46,smart,13,3
01da2c8779df287a56ab3ff28bb65e46,energy,12,4
01da2c8779df287a56ab3ff28bb65e46,information,9,5
01da2c8779df287a56ab3ff28bb65e46,paper,8,6
01da2c8779df287a56ab3ff28bb65e46,control,6,7
01da2c8779df287a56ab3ff28bb65e46,distribution,6,8
01da2c8779df287a56ab3ff28bb65e46,total,6,9
01da2c8779df287a56ab3ff28bb65e46,users,6,10
01e6b0393ccb276261ad388ba1fa1599,soundscape,8,1
01e6b0393ccb276261ad388ba1fa1599,listening,4,2
01e6b0393ccb276261ad388ba1fa1599,music,4,3
01e6b0393ccb276261ad388ba1fa1599,analysis,3,4
01e6b0393ccb276261ad388ba1fa1599,electroacoustic,3,5
01e6b0393ccb276261ad388ba1fa1599,composition,2,6
01e6b0393ccb276261ad388ba1fa1599,compared,2,7
01e6b0393ccb276261ad388ba1fa1599,analytical,2,8
01e6b0393ccb276261ad388ba1fa1599,song,2,9
01e6b0393ccb276261ad388ba1fa1599,increasing,2,10
01e91a10de8202e1b57c3aed637f9d61,noise,13,1
01e91a10de8202e1b57c3aed637f9d61,laser,12,2
01e91a10de8202e1b57c3aed637f9d61,interferometer,11,3
01e91a10de8202e1b57c3aed637f9d61,cavity,9,4
01e91a10de8202e1b57c3aed637f9d61,ligo,8,5
01e91a10de8202e1b57c3aed637f9d61,gravitational,8,6
01e91a10de8202e1b57c3aed637f9d61,prototype,8,7
01e91a10de8202e1b57c3aed637f9d61,mirrors,8,8
01e91a10de8202e1b57c3aed637f9d61,lisa,7,9
01e91a10de8202e1b57c3aed637f9d61,vacuum,7,10
0202cb5342c882d7dd073706ffc2be20,visual,58,1
0202cb5342c882d7dd073706ffc2be20,cortical,34,2
0202cb5342c882d7dd073706ffc2be20,cortex,33,3
0202cb5342c882d7dd073706ffc2be20,lgn,24,4
0202cb5342c882d7dd073706ffc2be20,layers,23,5
0202cb5342c882d7dd073706ffc2be20,field,21,6
0202cb5342c882d7dd073706ffc2be20,fmri,19,7
0202cb5342c882d7dd073706ffc2be20,functional,19,8
0202cb5342c882d7dd073706ffc2be20,areas,18,9
0202cb5342c882d7dd073706ffc2be20,imaging,18,10
0211604d339d0b3db2592dc968b9a0a2,food,42,1
0211604d339d0b3db2592dc968b9a0a2,school,15,2
0211604d339d0b3db2592dc968b9a0a2,vegetable,12,3
0211604d339d0b3db2592dc968b9a0a2,local,12,4
0211604d339d0b3db2592dc968b9a0a2,dietary,10,5
0211604d339d0b3db2592dc968b9a0a2,nutrition,10,6
0211604d339d0b3db2592dc968b9a0a2,intake,10,7
0211604d339d0b3db2592dc968b9a0a2,preference,9,8
0211604d339d0b3db2592dc968b9a0a2,youth,9,9
0211604d339d0b3db2592dc968b9a0a2,fruit,9,10
023447b430396e0b481ad3e12bb9e372,social,11,1
023447b430396e0b481ad3e12bb9e372,work,9,2
023447b430396e0b481ad3e12bb9e372,critical,4,3
023447b430396e0b481ad3e12bb9e372,reflexivity,4,4
023447b430396e0b481ad3e12bb9e372,reflection,4,5
023447b430396e0b481ad3e12bb9e372,theory,4,6
023447b430396e0b481ad3e12bb9e372,practice,4,7
023447b430396e0b481ad3e12bb9e372,concept,3,8
023447b430396e0b481ad3e12bb9e372,questions,3,9
023447b430396e0b481ad3e12bb9e372,literature,3,10
0239c0c1c20e02f882174eaec4d83abc,die,2,1
0239c0c1c20e02f882174eaec4d83abc,netzwerke,1,2
0239c0c1c20e02f882174eaec4d83abc,und,1,3
0239c0c1c20e02f882174eaec4d83abc,wirtschaft,1,4
0239c0c1c20e02f882174eaec4d83abc,myspace,1,5
023a117360d9efe8b1b4e29573a67d5f,health,170,1
023a117360d9efe8b1b4e29573a67d5f,care,97,2
023a117360d9efe8b1b4e29573a67d5f,community,78,3
023a117360d9efe8b1b4e29573a67d5f,research,56,4
023a117360d9efe8b1b4e29573a67d5f,based,38,5
023a117360d9efe8b1b4e29573a67d5f,diabetes,32,6
023a117360d9efe8b1b4e29573a67d5f,primary,31,7
023a117360d9efe8b1b4e29573a67d5f,workers,30,8
023a117360d9efe8b1b4e29573a67d5f,cbpr,27,9
023a117360d9efe8b1b4e29573a67d5f,data,25,10
02416836b014615748b9ea2b401ae251,parts,7,1
02416836b014615748b9ea2b401ae251,adaptive,5,2
02416836b014615748b9ea2b401ae251,ica,5,3
02416836b014615748b9ea2b401ae251,based,5,4
02416836b014615748b9ea2b401ae251,matrix,4,5
02416836b014615748b9ea2b401ae251,negative,4,6
02416836b014615748b9ea2b401ae251,analysis,4,7
02416836b014615748b9ea2b401ae251,noise,4,8
02416836b014615748b9ea2b401ae251,representations,3,9
02416836b014615748b9ea2b401ae251,factorization,3,10
026de9beda930d0fdb39ecc8cfad73e2,aggression,4,1
026de9beda930d0fdb39ecc8cfad73e2,behaviour,3,2
026de9beda930d0fdb39ecc8cfad73e2,consumption,2,3
026de9beda930d0fdb39ecc8cfad73e2,locomotor,2,4
026de9beda930d0fdb39ecc8cfad73e2,metabolic,2,5
026de9beda930d0fdb39ecc8cfad73e2,males,2,6
026de9beda930d0fdb39ecc8cfad73e2,mirror,2,7
026de9beda930d0fdb39ecc8cfad73e2,exposed,2,8
026de9beda930d0fdb39ecc8cfad73e2,aggressive,2,9
026de9beda930d0fdb39ecc8cfad73e2,oxygen,2,10
027b2988d4e8d1af384db9cd0dcb6368,attack,7,1
027b2988d4e8d1af384db9cd0dcb6368,product,6,2
027b2988d4e8d1af384db9cd0dcb6368,victim,6,3
027b2988d4e8d1af384db9cd0dcb6368,problem,5,4
027b2988d4e8d1af384db9cd0dcb6368,internet,5,5
027b2988d4e8d1af384db9cd0dcb6368,suppliers,5,6
027b2988d4e8d1af384db9cd0dcb6368,quality,5,7
027b2988d4e8d1af384db9cd0dcb6368,ddos,4,8
027b2988d4e8d1af384db9cd0dcb6368,servers,4,9
027b2988d4e8d1af384db9cd0dcb6368,traffic,4,10
028cc5bc3e527b7f7296b2074b734a28,atrial,9,1
028cc5bc3e527b7f7296b2074b734a28,fibrillation,9,2
028cc5bc3e527b7f7296b2074b734a28,pulse,9,3
028cc5bc3e527b7f7296b2074b734a28,cvp,7,4
028cc5bc3e527b7f7296b2074b734a28,patients,7,5
028cc5bc3e527b7f7296b2074b734a28,palpation,7,6
028cc5bc3e527b7f7296b2074b734a28,position,7,7
028cc5bc3e527b7f7296b2074b734a28,mm,6,8
028cc5bc3e527b7f7296b2074b734a28,ejvp,6,9
028cc5bc3e527b7f7296b2074b734a28,hg,6,10
02a33622edd9a9fd0b8f4af0120d6a24,water,10,1
02a33622edd9a9fd0b8f4af0120d6a24,aquaporins,7,2
02a33622edd9a9fd0b8f4af0120d6a24,permeability,6,3
02a33622edd9a9fd0b8f4af0120d6a24,membrane,6,4
02a33622edd9a9fd0b8f4af0120d6a24,plant,5,5
02a33622edd9a9fd0b8f4af0120d6a24,silver,4,6
02a33622edd9a9fd0b8f4af0120d6a24,proteins,3,7
02a33622edd9a9fd0b8f4af0120d6a24,plasma,3,8
02a33622edd9a9fd0b8f4af0120d6a24,membranes,3,9
02a33622edd9a9fd0b8f4af0120d6a24,gold,3,10
02bfff6387c8b0b0887ad90b8a5e944f,model,101,1
02bfff6387c8b0b0887ad90b8a5e944f,transformation,69,2
02bfff6387c8b0b0887ad90b8a5e944f,transformations,55,3
02bfff6387c8b0b0887ad90b8a5e944f,models,41,4
02bfff6387c8b0b0887ad90b8a5e944f,software,40,5
02bfff6387c8b0b0887ad90b8a5e944f,languages,29,6
02bfff6387c8b0b0887ad90b8a5e944f,language,29,7
02bfff6387c8b0b0887ad90b8a5e944f,based,27,8
02bfff6387c8b0b0887ad90b8a5e944f,paper,25,9
02bfff6387c8b0b0887ad90b8a5e944f,present,22,10
02ee2c4c527a8693280e6eec5d99188f,learning,27,1
02ee2c4c527a8693280e6eec5d99188f,technology,12,2
02ee2c4c527a8693280e6eec5d99188f,cognitive,7,3
02ee2c4c527a8693280e6eec5d99188f,development,7,4
02ee2c4c527a8693280e6eec5d99188f,online,5,5
02ee2c4c527a8693280e6eec5d99188f,design,5,6
02ee2c4c527a8693280e6eec5d99188f,computer,4,7
02ee2c4c527a8693280e6eec5d99188f,web,4,8
02ee2c4c527a8693280e6eec5d99188f,classroom,4,9
02ee2c4c527a8693280e6eec5d99188f,education,4,10
02ef8e92955117145f465d8a3fc691b1,software,24,1
02ef8e92955117145f465d8a3fc691b1,research,18,2
02ef8e92955117145f465d8a3fc691b1,design,16,3
02ef8e92955117145f465d8a3fc691b1,knowledge,14,4
02ef8e92955117145f465d8a3fc691b1,development,13,5
02ef8e92955117145f465d8a3fc691b1,business,9,6
02ef8e92955117145f465d8a3fc691b1,requirements,9,7
02ef8e92955117145f465d8a3fc691b1,user,8,8
02ef8e92955117145f465d8a3fc691b1,personas,8,9
02ef8e92955117145f465d8a3fc691b1,scientific,8,10
02f19af8d8ceb0fdf542abecf6abb286,ash,39,1
02f19af8d8ceb0fdf542abecf6abb286,methods,39,2
02f19af8d8ceb0fdf542abecf6abb286,ensemble,26,3
02f19af8d8ceb0fdf542abecf6abb286,error,25,4
02f19af8d8ceb0fdf542abecf6abb286,data,25,5
02f19af8d8ceb0fdf542abecf6abb286,observations,23,6
02f19af8d8ceb0fdf542abecf6abb286,volcanic,22,7
02f19af8d8ceb0fdf542abecf6abb286,method,22,8
02f19af8d8ceb0fdf542abecf6abb286,assimilation,18,9
02f19af8d8ceb0fdf542abecf6abb286,results,18,10
02f8925a5053e454e25bea0fe0abd013,networks,11,1
02f8925a5053e454e25bea0fe0abd013,neural,11,2
02f8925a5053e454e25bea0fe0abd013,learning,10,3
02f8925a5053e454e25bea0fe0abd013,book,7,4
02f8925a5053e454e25bea0fe0abd013,ica,7,5
02f8925a5053e454e25bea0fe0abd013,pls,6,6
02f8925a5053e454e25bea0fe0abd013,applications,6,7
02f8925a5053e454e25bea0fe0abd013,pattern,5,8
02f8925a5053e454e25bea0fe0abd013,recognition,5,9
02f8925a5053e454e25bea0fe0abd013,techniques,5,10
030131a110fea6f58df9cfd3a7af726d,kappa,8,1
030131a110fea6f58df9cfd3a7af726d,mri,7,2
030131a110fea6f58df9cfd3a7af726d,agreement,6,3
030131a110fea6f58df9cfd3a7af726d,oa,5,4
030131a110fea6f58df9cfd3a7af726d,percent,5,5
030131a110fea6f58df9cfd3a7af726d,ct,5,6
030131a110fea6f58df9cfd3a7af726d,radiography,4,7
030131a110fea6f58df9cfd3a7af726d,panoramic,4,8
030131a110fea6f58df9cfd3a7af726d,effusion,3,9
030131a110fea6f58df9cfd3a7af726d,criteria,3,10
031884fbc4d9e934cf0d0c43c7c23491,cell,45,1
031884fbc4d9e934cf0d0c43c7c23491,afm,31,2
031884fbc4d9e934cf0d0c43c7c23491,force,29,3
031884fbc4d9e934cf0d0c43c7c23491,surface,23,4
031884fbc4d9e934cf0d0c43c7c23491,bacterial,21,5
031884fbc4d9e934cf0d0c43c7c23491,bacteria,17,6
031884fbc4d9e934cf0d0c43c7c23491,cells,16,7
031884fbc4d9e934cf0d0c43c7c23491,adhesion,16,8
031884fbc4d9e934cf0d0c43c7c23491,wall,14,9
031884fbc4d9e934cf0d0c43c7c23491,pll,12,10
0342003ae24a82d4345e192a77d33c20,epigenetic,9,1
0342003ae24a82d4345e192a77d33c20,cancer,8,2
0342003ae24a82d4345e192a77d33c20,mir,7,3
0342003ae24a82d4345e192a77d33c20,gm,5,4
0342003ae24a82d4345e192a77d33c20,myeloid,3,5
0342003ae24a82d4345e192a77d33c20,marrow,3,6
0342003ae24a82d4345e192a77d33c20,treatment,3,7
0342003ae24a82d4345e192a77d33c20,expression,3,8
0342003ae24a82d4345e192a77d33c20,expansion,3,9
0342003ae24a82d4345e192a77d33c20,disease,3,10
034e4a4653e63594d147ffd7104eb00a,bug,22,1
034e4a4653e63594d147ffd7104eb00a,bugs,14,2
034e4a4653e63594d147ffd7104eb00a,time,11,3
034e4a4653e63594d147ffd7104eb00a,report,10,4
034e4a4653e63594d147ffd7104eb00a,fix,8,5
034e4a4653e63594d147ffd7104eb00a,approach,8,6
034e4a4653e63594d147ffd7104eb00a,open,7,7
034e4a4653e63594d147ffd7104eb00a,issues,6,8
034e4a4653e63594d147ffd7104eb00a,reports,6,9
034e4a4653e63594d147ffd7104eb00a,software,5,10
