user_id,abstract_words,count,ranking
00d8b58080bdd685ef9fe9d95ac039c6,electricity,9,2
00d8b58080bdd685ef9fe9d95ac039c6,market,7,3
00d8b58080bdd685ef9fe9d95ac039c6,models,6,4
00d8b58080bdd685ef9fe9d95ac039c6,book,4,5
00d8b58080bdd685ef9fe9d95ac039c6,paper,4,6
00d8b58080bdd685ef9fe9d95ac039c6,modeling,4,7
00d8b58080bdd685ef9fe9d95ac039c6,industry,4,8
00d8b58080bdd685ef9fe9d95ac039c6,approaches,4,9
00d8b58080bdd685ef9fe9d95ac039c6,research,4,10
00e66f61ea357dabb2c06eb898dd1039,finance,8,1
00e66f61ea357dabb2c06eb898dd1039,gaussian,2,2
00e66f61ea357dabb2c06eb898dd1039,series,2,3
00e66f61ea357dabb2c06eb898dd1039,volume,2,4
00e66f61ea357dabb2c06eb898dd1039,tailed,2,5
00e66f61ea357dabb2c06eb898dd1039,handbook,2,6
00e66f61ea357dabb2c06eb898dd1039,field,2,7
00e66f61ea357dabb2c06eb898dd1039,distributions,2,8
00e66f61ea357dabb2c06eb898dd1039,heavy,2,9
00e66f61ea357dabb2c06eb898dd1039,focusing,1,10
010e0fad387c8e4c0d93508f21994bde,simulation,48,1
010e0fad387c8e4c0d93508f21994bde,studies,31,2
010e0fad387c8e4c0d93508f21994bde,training,26,3
010e0fad387c8e4c0d93508f21994bde,performance,19,4
010e0fad387c8e4c0d93508f21994bde,patient,18,5
010e0fad387c8e4c0d93508f21994bde,evidence,17,6
010e0fad387c8e4c0d93508f21994bde,based,16,7
010e0fad387c8e4c0d93508f21994bde,quality,16,8
010e0fad387c8e4c0d93508f21994bde,care,15,9
010e0fad387c8e4c0d93508f21994bde,research,14,10
01227d669276f14ca167f16d59e2b09a,ion,13,1
01227d669276f14ca167f16d59e2b09a,sputtering,10,2
01227d669276f14ca167f16d59e2b09a,energy,7,3
01227d669276f14ca167f16d59e2b09a,energies,6,4
01227d669276f14ca167f16d59e2b09a,etching,6,5
01227d669276f14ca167f16d59e2b09a,target,6,6
01227d669276f14ca167f16d59e2b09a,high,5,7
01227d669276f14ca167f16d59e2b09a,atoms,5,8
01227d669276f14ca167f16d59e2b09a,yield,4,9
01227d669276f14ca167f16d59e2b09a,pure,4,10
013f34b135b0cad864e8d4dd3a7d9aac,brain,90,1
013f34b135b0cad864e8d4dd3a7d9aac,genes,85,2
013f34b135b0cad864e8d4dd3a7d9aac,gene,83,3
013f34b135b0cad864e8d4dd3a7d9aac,human,72,4
013f34b135b0cad864e8d4dd3a7d9aac,evolution,59,5
013f34b135b0cad864e8d4dd3a7d9aac,neurons,56,6
013f34b135b0cad864e8d4dd3a7d9aac,data,52,7
013f34b135b0cad864e8d4dd3a7d9aac,selection,52,8
013f34b135b0cad864e8d4dd3a7d9aac,functional,47,9
013f34b135b0cad864e8d4dd3a7d9aac,species,44,10
0143a7dfca8117c4d47b1a0aad7b8b40,xp,29,1
0143a7dfca8117c4d47b1a0aad7b8b40,programming,26,2
0143a7dfca8117c4d47b1a0aad7b8b40,software,24,3
0143a7dfca8117c4d47b1a0aad7b8b40,development,22,4
0143a7dfca8117c4d47b1a0aad7b8b40,practices,22,5
0143a7dfca8117c4d47b1a0aad7b8b40,extreme,17,6
0143a7dfca8117c4d47b1a0aad7b8b40,agile,9,7
0143a7dfca8117c4d47b1a0aad7b8b40,process,8,8
0143a7dfca8117c4d47b1a0aad7b8b40,pair,8,9
0143a7dfca8117c4d47b1a0aad7b8b40,project,8,10
0153398b3286e461269572eee5fd1a35,family,11,1
0153398b3286e461269572eee5fd1a35,youth,8,2
0153398b3286e461269572eee5fd1a35,factors,8,3
0153398b3286e461269572eee5fd1a35,depression,8,4
0153398b3286e461269572eee5fd1a35,doubt,6,5
0153398b3286e461269572eee5fd1a35,risk,6,6
0153398b3286e461269572eee5fd1a35,initial,4,7
0153398b3286e461269572eee5fd1a35,based,4,8
0153398b3286e461269572eee5fd1a35,iba,4,9
0153398b3286e461269572eee5fd1a35,clinical,4,10
016552f7d23bda939da8409acd40ce10,discrete,11,1
016552f7d23bda939da8409acd40ce10,method,8,2
016552f7d23bda939da8409acd40ce10,mesh,8,3
016552f7d23bda939da8409acd40ce10,operators,6,4
016552f7d23bda939da8409acd40ce10,equation,6,5
016552f7d23bda939da8409acd40ce10,systems,5,6
016552f7d23bda939da8409acd40ce10,methods,5,7
016552f7d23bda939da8409acd40ce10,mac,5,8
016552f7d23bda939da8409acd40ce10,functions,5,9
016552f7d23bda939da8409acd40ce10,high,5,10
01663b3f8684dcf65403d9b9561bebd7,user,16,1
01663b3f8684dcf65403d9b9561bebd7,single,12,2
01663b3f8684dcf65403d9b9561bebd7,applications,11,3
01663b3f8684dcf65403d9b9561bebd7,approach,9,4
01663b3f8684dcf65403d9b9561bebd7,collaborative,7,5
01663b3f8684dcf65403d9b9561bebd7,supporting,6,6
01663b3f8684dcf65403d9b9561bebd7,collaboration,6,7
01663b3f8684dcf65403d9b9561bebd7,techniques,4,8
01663b3f8684dcf65403d9b9561bebd7,interaction,4,9
01663b3f8684dcf65403d9b9561bebd7,word,4,10
01729a82cfe94ffad8dfb711068de9fd,structure,9,1
01729a82cfe94ffad8dfb711068de9fd,plastic,9,2
01729a82cfe94ffad8dfb711068de9fd,diversity,8,3
01729a82cfe94ffad8dfb711068de9fd,debris,7,4
01729a82cfe94ffad8dfb711068de9fd,marine,7,5
01729a82cfe94ffad8dfb711068de9fd,sequences,6,6
01729a82cfe94ffad8dfb711068de9fd,microbial,6,7
01729a82cfe94ffad8dfb711068de9fd,maps,5,8
01729a82cfe94ffad8dfb711068de9fd,space,5,9
01729a82cfe94ffad8dfb711068de9fd,pacific,5,10
019186d60198431e9b1dae3debdf6f29,scale,12,1
019186d60198431e9b1dae3debdf6f29,heating,9,2
019186d60198431e9b1dae3debdf6f29,level,8,3
019186d60198431e9b1dae3debdf6f29,large,7,4
019186d60198431e9b1dae3debdf6f29,mjo,6,5
019186d60198431e9b1dae3debdf6f29,air,6,6
019186d60198431e9b1dae3debdf6f29,model,6,7
019186d60198431e9b1dae3debdf6f29,tropical,6,8
019186d60198431e9b1dae3debdf6f29,evaporation,5,9
019186d60198431e9b1dae3debdf6f29,flow,5,10
01c15d1230174e0ddaf93a88d159f453,tourism,4,1
01c15d1230174e0ddaf93a88d159f453,egypt,3,2
01c15d1230174e0ddaf93a88d159f453,development,2,3
01c15d1230174e0ddaf93a88d159f453,coast,1,4
01c15d1230174e0ddaf93a88d159f453,marine,1,5
01c15d1230174e0ddaf93a88d159f453,possibilities,1,6
01c15d1230174e0ddaf93a88d159f453,future,1,7
01c15d1230174e0ddaf93a88d159f453,series,1,8
01c15d1230174e0ddaf93a88d159f453,rich,1,9
01c15d1230174e0ddaf93a88d159f453,concepts,1,10
01e4d69399b74673d68f3de243c9e9df,image,6,1
01e4d69399b74673d68f3de243c9e9df,networks,6,2
01e4d69399b74673d68f3de243c9e9df,neural,6,3
01e4d69399b74673d68f3de243c9e9df,data,6,4
01e4d69399b74673d68f3de243c9e9df,network,5,5
01e4d69399b74673d68f3de243c9e9df,images,5,6
01e4d69399b74673d68f3de243c9e9df,variety,4,7
01e4d69399b74673d68f3de243c9e9df,computer,4,8
01e4d69399b74673d68f3de243c9e9df,medical,4,9
01e4d69399b74673d68f3de243c9e9df,classification,4,10
01e91647f18f56fff4b7da368ec0a6ce,genome,105,1
01e91647f18f56fff4b7da368ec0a6ce,human,86,2
01e91647f18f56fff4b7da368ec0a6ce,sequence,83,3
01e91647f18f56fff4b7da368ec0a6ce,selection,60,4
01e91647f18f56fff4b7da368ec0a6ce,data,59,5
01e91647f18f56fff4b7da368ec0a6ce,genes,57,6
01e91647f18f56fff4b7da368ec0a6ce,sequences,52,7
01e91647f18f56fff4b7da368ec0a6ce,protein,48,8
01e91647f18f56fff4b7da368ec0a6ce,dna,45,9
01e91647f18f56fff4b7da368ec0a6ce,evolution,44,10
01f15cdbb2dabcc403e4104e9ccf9e65,web,11,1
01f15cdbb2dabcc403e4104e9ccf9e65,team,6,2
01f15cdbb2dabcc403e4104e9ccf9e65,game,6,3
01f15cdbb2dabcc403e4104e9ccf9e65,semantic,6,4
01f15cdbb2dabcc403e4104e9ccf9e65,fastdash,5,5
01f15cdbb2dabcc403e4104e9ccf9e65,players,5,6
01f15cdbb2dabcc403e4104e9ccf9e65,blogging,4,7
01f15cdbb2dabcc403e4104e9ccf9e65,online,4,8
01f15cdbb2dabcc403e4104e9ccf9e65,awareness,4,9
01f15cdbb2dabcc403e4104e9ccf9e65,form,3,10
01f25b13a91fb4a388e59d7612446b31,theory,19,1
01f25b13a91fb4a388e59d7612446b31,field,13,2
01f25b13a91fb4a388e59d7612446b31,quantum,12,3
01f25b13a91fb4a388e59d7612446b31,time,10,4
01f25b13a91fb4a388e59d7612446b31,general,9,5
01f25b13a91fb4a388e59d7612446b31,spacetime,9,6
01f25b13a91fb4a388e59d7612446b31,relativity,7,7
01f25b13a91fb4a388e59d7612446b31,book,7,8
01f25b13a91fb4a388e59d7612446b31,geometry,6,9
01f25b13a91fb4a388e59d7612446b31,formulation,5,10
01f924e1ab65e76f8aea36f415b15a61,network,16,1
01f924e1ab65e76f8aea36f415b15a61,sensor,16,2
01f924e1ab65e76f8aea36f415b15a61,data,15,3
01f924e1ab65e76f8aea36f415b15a61,wireless,13,4
01f924e1ab65e76f8aea36f415b15a61,system,11,5
01f924e1ab65e76f8aea36f415b15a61,networks,10,6
01f924e1ab65e76f8aea36f415b15a61,algorithms,8,7
01f924e1ab65e76f8aea36f415b15a61,high,7,8
01f924e1ab65e76f8aea36f415b15a61,nodes,7,9
01f924e1ab65e76f8aea36f415b15a61,power,7,10
01fce4bc28692340bcc703666bd72625,spending,11,1
01fce4bc28692340bcc703666bd72625,incumbent,8,2
01fce4bc28692340bcc703666bd72625,candidate,4,3
01fce4bc28692340bcc703666bd72625,challenger,3,4
01fce4bc28692340bcc703666bd72625,levels,3,5
01fce4bc28692340bcc703666bd72625,rates,2,6
01fce4bc28692340bcc703666bd72625,campaign,2,7
01fce4bc28692340bcc703666bd72625,advantage,2,8
01fce4bc28692340bcc703666bd72625,marginal,2,9
01fce4bc28692340bcc703666bd72625,effects,2,10
0219b258d9a90d97c4a4cdc13ebf2b50,ae,5,1
0219b258d9a90d97c4a4cdc13ebf2b50,signal,4,2
0219b258d9a90d97c4a4cdc13ebf2b50,sensor,2,3
0219b258d9a90d97c4a4cdc13ebf2b50,amplifier,2,4
0219b258d9a90d97c4a4cdc13ebf2b50,pre,2,5
0219b258d9a90d97c4a4cdc13ebf2b50,distortions,1,6
0219b258d9a90d97c4a4cdc13ebf2b50,overload,1,7
0219b258d9a90d97c4a4cdc13ebf2b50,condition,1,8
0219b258d9a90d97c4a4cdc13ebf2b50,monitoring,1,9
0219b258d9a90d97c4a4cdc13ebf2b50,surfaces,1,10
0219ffff1904741affb0e67505f1f575,nonstandard,8,1
0219ffff1904741affb0e67505f1f575,preferences,5,2
0219ffff1904741affb0e67505f1f575,evidence,4,3
0219ffff1904741affb0e67505f1f575,economics,2,4
0219ffff1904741affb0e67505f1f575,social,2,5
0219ffff1904741affb0e67505f1f575,discuss,2,6
0219ffff1904741affb0e67505f1f575,survey,2,7
0219ffff1904741affb0e67505f1f575,making,2,8
0219ffff1904741affb0e67505f1f575,decision,2,9
0219ffff1904741affb0e67505f1f575,beliefs,2,10
022e954856b8128d54c4848ba737886e,metabolic,33,1
022e954856b8128d54c4848ba737886e,network,13,2
022e954856b8128d54c4848ba737886e,pathway,12,3
022e954856b8128d54c4848ba737886e,regulation,12,4
022e954856b8128d54c4848ba737886e,networks,9,5
022e954856b8128d54c4848ba737886e,kinetic,9,6
022e954856b8128d54c4848ba737886e,analysis,9,7
022e954856b8128d54c4848ba737886e,rate,9,8
022e954856b8128d54c4848ba737886e,metabolism,7,9
022e954856b8128d54c4848ba737886e,reversible,7,10
0230c8b1f67550c50ce166d24407d22f,neurons,655,1
0230c8b1f67550c50ce166d24407d22f,reward,483,2
0230c8b1f67550c50ce166d24407d22f,activity,433,3
0230c8b1f67550c50ce166d24407d22f,visual,388,4
0230c8b1f67550c50ce166d24407d22f,cortex,325,5
0230c8b1f67550c50ce166d24407d22f,learning,286,6
0230c8b1f67550c50ce166d24407d22f,response,256,7
0230c8b1f67550c50ce166d24407d22f,information,248,8
0230c8b1f67550c50ce166d24407d22f,stimulus,232,9
0230c8b1f67550c50ce166d24407d22f,neural,230,10
0263909d7700543ee8458c2f980a9686,models,20,1
0263909d7700543ee8458c2f980a9686,data,18,2
0263909d7700543ee8458c2f980a9686,latent,12,3
0263909d7700543ee8458c2f980a9686,modeling,11,4
0263909d7700543ee8458c2f980a9686,linear,11,5
0263909d7700543ee8458c2f980a9686,statistical,8,6
0263909d7700543ee8458c2f980a9686,longitudinal,8,7
0263909d7700543ee8458c2f980a9686,book,8,8
0263909d7700543ee8458c2f980a9686,model,8,9
0263909d7700543ee8458c2f980a9686,multilevel,7,10
02d5a1ffe2e36a7b72a56918bd99bc33,ci,23,1
02d5a1ffe2e36a7b72a56918bd99bc33,control,22,2
02d5a1ffe2e36a7b72a56918bd99bc33,patients,19,3
02d5a1ffe2e36a7b72a56918bd99bc33,diabetes,18,4
02d5a1ffe2e36a7b72a56918bd99bc33,mortality,18,5
02d5a1ffe2e36a7b72a56918bd99bc33,cardiovascular,17,6
02d5a1ffe2e36a7b72a56918bd99bc33,type,16,7
02d5a1ffe2e36a7b72a56918bd99bc33,intensive,16,8
02d5a1ffe2e36a7b72a56918bd99bc33,disease,15,9
02d5a1ffe2e36a7b72a56918bd99bc33,ratio,14,10
02d841e80d78b35b5a2e4365effa8c9a,climate,7,1
02d841e80d78b35b5a2e4365effa8c9a,ica,3,2
02d841e80d78b35b5a2e4365effa8c9a,sun,3,3
02d841e80d78b35b5a2e4365effa8c9a,solar,3,4
02d841e80d78b35b5a2e4365effa8c9a,approach,2,5
02d841e80d78b35b5a2e4365effa8c9a,time,2,6
02d841e80d78b35b5a2e4365effa8c9a,effect,2,7
02d841e80d78b35b5a2e4365effa8c9a,difficult,2,8
02d841e80d78b35b5a2e4365effa8c9a,anthropogenic,2,9
02d841e80d78b35b5a2e4365effa8c9a,records,2,10
02e9b1c47773e61a1599c538b17aa694,microbial,138,1
02e9b1c47773e61a1599c538b17aa694,data,117,2
02e9b1c47773e61a1599c538b17aa694,human,116,3
02e9b1c47773e61a1599c538b17aa694,species,105,4
02e9b1c47773e61a1599c538b17aa694,sequencing,105,5
02e9b1c47773e61a1599c538b17aa694,sequence,101,6
02e9b1c47773e61a1599c538b17aa694,genome,93,7
02e9b1c47773e61a1599c538b17aa694,sequences,85,8
02e9b1c47773e61a1599c538b17aa694,genes,83,9
02e9b1c47773e61a1599c538b17aa694,gut,78,10
02f31a0660a364643c6a52ab9227d57c,viral,9,1
02f31a0660a364643c6a52ab9227d57c,viruses,8,2
02f31a0660a364643c6a52ab9227d57c,ocean,7,3
02f31a0660a364643c6a52ab9227d57c,populations,6,4
02f31a0660a364643c6a52ab9227d57c,cycling,4,5
02f31a0660a364643c6a52ab9227d57c,genome,3,6
02f31a0660a364643c6a52ab9227d57c,level,3,7
02f31a0660a364643c6a52ab9227d57c,abundant,3,8
02f31a0660a364643c6a52ab9227d57c,epipelagic,3,9
02f31a0660a364643c6a52ab9227d57c,complete,3,10
02f86e581755714f4c5942689416db34,ontology,6,1
02f86e581755714f4c5942689416db34,based,4,2
02f86e581755714f4c5942689416db34,formal,3,3
02f86e581755714f4c5942689416db34,database,3,4
02f86e581755714f4c5942689416db34,ontologies,3,5
02f86e581755714f4c5942689416db34,errors,3,6
02f86e581755714f4c5942689416db34,analysis,2,7
02f86e581755714f4c5942689416db34,ontofusion,2,8
02f86e581755714f4c5942689416db34,automated,2,9
02f86e581755714f4c5942689416db34,methods,2,10
02fb11bb38c651683686e3950e096849,children,11,1
02fb11bb38c651683686e3950e096849,numerical,10,2
02fb11bb38c651683686e3950e096849,representations,5,3
02fb11bb38c651683686e3950e096849,transfer,5,4
02fb11bb38c651683686e3950e096849,estimation,5,5
02fb11bb38c651683686e3950e096849,logarithmic,4,6
02fb11bb38c651683686e3950e096849,similar,4,7
02fb11bb38c651683686e3950e096849,representation,4,8
02fb11bb38c651683686e3950e096849,graders,3,9
02fb11bb38c651683686e3950e096849,possess,3,10
02fb77fbe69cb5bc765da6f8524521b5,genes,4,1
02fb77fbe69cb5bc765da6f8524521b5,gene,4,2
02fb77fbe69cb5bc765da6f8524521b5,species,3,3
02fb77fbe69cb5bc765da6f8524521b5,essentiality,2,4
02fb77fbe69cb5bc765da6f8524521b5,cellular,2,5
02fb77fbe69cb5bc765da6f8524521b5,waste,2,6
02fb77fbe69cb5bc765da6f8524521b5,evolution,2,7
02fb77fbe69cb5bc765da6f8524521b5,genome,2,8
02fb77fbe69cb5bc765da6f8524521b5,comparative,2,9
02fb77fbe69cb5bc765da6f8524521b5,proteins,2,10
02fb916e88d6056b00cbc5ec7f27de29,evolutionary,20,1
02fb916e88d6056b00cbc5ec7f27de29,model,19,2
02fb916e88d6056b00cbc5ec7f27de29,protein,17,3
02fb916e88d6056b00cbc5ec7f27de29,evolution,15,4
02fb916e88d6056b00cbc5ec7f27de29,models,14,5
02fb916e88d6056b00cbc5ec7f27de29,domain,12,6
02fb916e88d6056b00cbc5ec7f27de29,sequence,10,7
02fb916e88d6056b00cbc5ec7f27de29,structure,10,8
02fb916e88d6056b00cbc5ec7f27de29,site,10,9
02fb916e88d6056b00cbc5ec7f27de29,architectures,9,10
03084dfbeb41ce465c6af9ad00490827,user,11,1
03084dfbeb41ce465c6af9ad00490827,collaborative,9,2
03084dfbeb41ce465c6af9ad00490827,tag,8,3
03084dfbeb41ce465c6af9ad00490827,tags,8,4
03084dfbeb41ce465c6af9ad00490827,based,8,5
03084dfbeb41ce465c6af9ad00490827,users,7,6
03084dfbeb41ce465c6af9ad00490827,social,7,7
03084dfbeb41ce465c6af9ad00490827,recommendation,7,8
03084dfbeb41ce465c6af9ad00490827,filtering,7,9
03084dfbeb41ce465c6af9ad00490827,content,6,10
035c887c7a5e3dc9612a6796e99e1778,brain,10,1
035c887c7a5e3dc9612a6796e99e1778,network,7,2
035c887c7a5e3dc9612a6796e99e1778,default,6,3
035c887c7a5e3dc9612a6796e99e1778,activity,6,4
035c887c7a5e3dc9612a6796e99e1778,mode,5,5
035c887c7a5e3dc9612a6796e99e1778,function,5,6
035c887c7a5e3dc9612a6796e99e1778,decoding,4,7
035c887c7a5e3dc9612a6796e99e1778,category,4,8
035c887c7a5e3dc9612a6796e99e1778,task,4,9
035c887c7a5e3dc9612a6796e99e1778,rest,4,10
035e0234a9eba5e80cfd37941f6fcdcc,learning,109,1
035e0234a9eba5e80cfd37941f6fcdcc,active,79,2
035e0234a9eba5e80cfd37941f6fcdcc,data,59,3
035e0234a9eba5e80cfd37941f6fcdcc,labeling,38,4
035e0234a9eba5e80cfd37941f6fcdcc,problem,30,5
035e0234a9eba5e80cfd37941f6fcdcc,classification,29,6
035e0234a9eba5e80cfd37941f6fcdcc,algorithm,28,7
035e0234a9eba5e80cfd37941f6fcdcc,text,27,8
035e0234a9eba5e80cfd37941f6fcdcc,method,27,9
035e0234a9eba5e80cfd37941f6fcdcc,instances,26,10
0375011594733546824d30efea2a376e,sers,19,1
0375011594733546824d30efea2a376e,surface,10,2
0375011594733546824d30efea2a376e,raman,9,3
0375011594733546824d30efea2a376e,metal,9,4
0375011594733546824d30efea2a376e,transmission,9,5
0375011594733546824d30efea2a376e,single,8,6
0375011594733546824d30efea2a376e,subwavelength,7,7
0375011594733546824d30efea2a376e,results,7,8
0375011594733546824d30efea2a376e,optical,7,9
0375011594733546824d30efea2a376e,enhancement,7,10
0394e6c994d084fdd86059b2522843f1,data,94,1
0394e6c994d084fdd86059b2522843f1,gene,89,2
0394e6c994d084fdd86059b2522843f1,protein,83,3
0394e6c994d084fdd86059b2522843f1,genes,81,4
0394e6c994d084fdd86059b2522843f1,analysis,52,5
0394e6c994d084fdd86059b2522843f1,methods,46,6
0394e6c994d084fdd86059b2522843f1,expression,43,7
0394e6c994d084fdd86059b2522843f1,information,38,8
0394e6c994d084fdd86059b2522843f1,disease,36,9
0394e6c994d084fdd86059b2522843f1,interactions,35,10
0398bf7f376e24bae71a7f83f12b5d6d,logic,5,1
0398bf7f376e24bae71a7f83f12b5d6d,theory,4,2
0398bf7f376e24bae71a7f83f12b5d6d,category,3,3
0398bf7f376e24bae71a7f83f12b5d6d,part,3,4
0398bf7f376e24bae71a7f83f12b5d6d,order,2,5
0398bf7f376e24bae71a7f83f12b5d6d,essentially,2,6
0398bf7f376e24bae71a7f83f12b5d6d,higher,2,7
0398bf7f376e24bae71a7f83f12b5d6d,formulation,2,8
0398bf7f376e24bae71a7f83f12b5d6d,detailed,1,9
0398bf7f376e24bae71a7f83f12b5d6d,introduction,1,10
03c32b96ff84e872a222191b3be168f2,rays,1,1
03c32b96ff84e872a222191b3be168f2,spectrum,1,2
03c32b96ff84e872a222191b3be168f2,energy,1,3
03c32b96ff84e872a222191b3be168f2,cosmic,1,4
03cb71a7bc72dc7c5c15226c44e85580,folding,18,1
03cb71a7bc72dc7c5c15226c44e85580,protein,17,2
03cb71a7bc72dc7c5c15226c44e85580,proteins,12,3
03cb71a7bc72dc7c5c15226c44e85580,dynamics,11,4
03cb71a7bc72dc7c5c15226c44e85580,peptide,11,5
03cb71a7bc72dc7c5c15226c44e85580,energy,11,6
03cb71a7bc72dc7c5c15226c44e85580,solvent,10,7
03cb71a7bc72dc7c5c15226c44e85580,molecular,10,8
03cb71a7bc72dc7c5c15226c44e85580,simulations,10,9
03cb71a7bc72dc7c5c15226c44e85580,simulation,10,10
03e919282e510954ff9860d54bc3f75a,sequences,67,1
03e919282e510954ff9860d54bc3f75a,sequence,53,2
03e919282e510954ff9860d54bc3f75a,gene,49,3
03e919282e510954ff9860d54bc3f75a,data,35,4
03e919282e510954ff9860d54bc3f75a,genome,35,5
03e919282e510954ff9860d54bc3f75a,sequencing,29,6
03e919282e510954ff9860d54bc3f75a,microbial,29,7
03e919282e510954ff9860d54bc3f75a,dna,29,8
